listing_id;id;date;reviewer_id;reviewer_name;comments
8142475;104305215;2016-09-26;77724411;Vincent;"We really enjoyed Helen's flat. Nice flat with character, big room, clean shared spaces and bathroom and discreet room mates... The hood is nice with bars and good places to eat. S-bahn station near the flat, easy to go quickly everywhere in the city.
Would happily return, we recommend Helen's flat for your trip in Berlin."
282724;10137591;2014-02-02;11404924;Andreas;A very spacy, well designed and impeccably tidy appartment. Very good location in the western part of town. Central but very quiet. I liked the high speed internet and the very new and modern equipment (stove, shower). Highly recommended.
282724;12160091;2014-04-24;12951366;Ken;We really enjoyed our stay in this lovely, well-equipped, sunny apartment. It is very quiet but located in an area close to the city with very easy bus and metro travel, especially if you buy a Berlin Pass. There are numerous shops, cafés and restaurants nearby if only to have a beer to watch the world go by. It is on the second floor but there is an elevator. Marie's communication beforehand by email with tips for travel directions and restaurants was very helpful.
282724;26390335;2015-02-11;5930092;Micha;Marie's apartment was excellent - clean, cozy, quiet and equipped with everything needed. The location is grate too. Highly recommended! Thank you very much!
282724;33293433;2015-05-26;24559472;Darren;Marie communicated exceptionally well in the lead up to our stay. The apartment is located in an absolutely wonderful and convenient part of Berlin's West Side. The apartment was in a quiet area, was very clean and I highly recommend it to anyone looking at staying in Berlin!
282724;40079618;2015-07-28;9453115;Burton;"This was my second stay at Marie's apartment (I rented this apartment for three weeks last October 2014), so that in itself is a good indication of how pleased I was staying here. The apartment is located on a dead-end street, so it is completely quiet at all times! I love the fact that the apartment is compact and extremely clean! The host Marie is never intrusive, and she only contacted me with a ""welcome"" email and a ""bon voyage"" email. As I have relatives who permanently reside in Berlin, I am certain that I will continue to rent Marie's lovely apartment in the future."
282724;54279841;2015-11-17;196177;Sharon And Paul;Super clean, super quiet. Marie was easy to communicate and helpful.
282724;87813926;2016-07-21;54782819;Natascha;Das Appartment ist sonnig und gemütlich. Ich mochte vor allem den Platz und die Ruhe. Die Kommunikation mit Marie war sehr angenehm. Leider liess die Sauberkeit zu wünschen übrig.
282724;129661404;2017-02-01;48555228;Giulia;Marie's apartment is a bright and cozy shelter in the cold days of winter Berlin. It's clean and elegant. Coming back in here after a long day of work or discover, is such a sweet feeling. It's two mins away from all the possible connection to the rest of the city and there's a nice supermarket just aside. The neighborhood gives you everything you can desire if too tired to step across the city: restaurants, theater and so on. Marie's is friendly and very easy to keep in touch. Enjoy.
282724;131422235;2017-02-12;111413327;Rayna;This is a really good apartment as a base to explore Berlin. The apartment itself is accurate to the pictures and has a cosy feel. It is clean and in a very lovely area of Berlin. The public transport links are great and we felt very comfortable despite it being our first time in this city. Would highly recommend this apartment.
9873860;135961833;2017-03-07;56959417;Mar;El apartamento de Cintia y Simon es igual a la descripción, incluso mejor, todo muy limpio y ordenado. La habitación es muy espaciosa y la cama metraaaa cómoda. Nosotros no utilizamos nada pero la cocina está muy completa y tiene todo lo necesario para pasar unos días o incluso una estancia más larga. La ubicación no es céntrica pero es muy fácil llegar desde cualquier punto de la ciudad. Hay dos paradas de metro con buenas conexiones justo en la misma calle, así como sitios dónde comer y supermercados por la zona. La comunicación con Cintia y Simón fue muy buena antes de llegar, nuestro vuelo llegaba por la noche y Cintia nos esperó hasta tarde para recibirnos. Lo recomendamos y volveríamos sin ninguna duda. Gracias Cintia y Simón :)
9873860;136513799;2017-03-11;998779;Pawan;Good location. U9 ubahn is conveniently outside the building. A block away has for grocery stores and coffee shops.
7568228;42610616;2015-08-14;4316682;Yehyun;"Spent three nights at Lilith's house. Could feel how much she loves her space. Lilith was so polite and her neighbor who helped check in was so friendly as well. It's not a room but the entire house. She has to change the detail of the description ;)"
1088794;92756448;2016-08-10;52291807;Supermary;We had a nice experience in Berlin. Claudia and her husband have been very helpful. Thank you!
1088794;96210360;2016-08-22;7832610;Nicole;Very nice place to stay! It had everything I needed and was perfect for my needs. While I didn't meet Claudia, her husband was very nice and explained everything well. Thanks for a lovely time!
1088794;106421570;2016-10-06;41142144;Gael;J'ai passé un bon séjour chez Claudia, qui s'est montrée agréable et serviable quand elle était présente, et toujours joignable en cas de question quand elle était absente. Elle était absente lors de mon arrivée, mais avait laissé la clé à ma disposition à deux pas de chez elle, et je n'ai eu aucun problème à accéder à l'appartement, qui est simple et propre. Je recommande l'appartement de Claudia, dont le seul point faible est d'être relativement éloigné du centre touristique (une bonne demi-heure de métro).
18375084;148710013;2017-05-01;33523502;Damien;"We were 5 to stay at Claudio's flat for 2 nights. Claudio is a nice host and his flat is very confortable. 

You can easily sleep 5  people. Furthermore, Claudio brought them a fridge and a microwave which is a good point for the next visitors.

The nearest U-station is a 3 minutes walk from the flat. You can go to Alexanderplatz in 10 minutes with the underground.

To sum up, it was a nice experience in Berlin."
2529429;11252076;2014-03-26;4610036;Lisa;Stefan was a great host. He was super nice, accommodating, and helpful. The room is simple, no frills, and it was easy to get around the city with the subway being a 10 minute walk from either direction.
2529429;12671928;2014-05-07;7955986;Klara;We spent by Stefan three nights and everything was exactly as described. The place was clean and quite.´We really enjoyed our stay.
2529429;12899170;2014-05-13;14598177;Annamária;Stefan was a great host, he made us feel really comfortable during our stay. The place was in a nice quarter, close to some of the most well-known sites and to connections to the public transportation. Will definitely choose his place again, if I go back.
10085101;132002573;2017-02-15;109501975;克佳;The house is really good,big and clean.The people who live here are also very nice and (URL HIDDEN) a good choice to live here
5469293;27955612;2015-03-15;244042;Oliver;The room was as presented, nice, clean and cozy. The mattress was very good. Celina made sure I had everything I needed, sheets, covers, towels. The place has an excellent location, just 5-10 minutes from a good U-bahn connection at Nollendorf. Very quiet neighbourhood and really nice roommates. Thank you, Celina.
1827536;51141933;2015-10-18;16080360;Francesco;"Alla was very kind and always available, and very prompt in replying to any doubt or request we submitted.
The flat was clean and tidy.
The location is definitely very functional: the two doorways of the building lead on one side to Greifenhagener Str., on the other side to Schoenhauser Allee, and therefore to shopping facilities (shopping malls and bio-supermarket), cultural goods (fancy used CD/DVD shop), and clothes. Furthermore, a U-Bahn and an S-Bahn station right behind the corner.
Two cons: the flat is on a ground level, and consequently quite dark, and somehow noisy (you can hear people walking just in front of your windows, and cars passing by), and we were provided with just one key to the building doors. However, especially the second is a minor issue.
Finally, we did not need to cook meals but breakfast; nevertheless, the kitchen seems not fully furnished (a microwave oven, a coffee machine, but only an electric cooker."
1827536;125521474;2017-01-06;45337769;Adriaan;Ruim appartement als je met 4 personen hier verblijft. Keuken is iets te klein, maar voldoende voor de standaard dingen als je niet al te uitgebreid kookt. Dicht bij de metro waar je alle kanten mee op kunt.
